"text","labels","lang"
"Olekin kotona tänä iltana senkin hintti.","9","fi"
"Niin se tappaa.","9","fi"
"Onko sillä mitään väliä?","9","fi"
"Oletko onnellinen hänen kanssaan?","9","fi"
"Saisinko puhelinnumerosi?","9","fi"
"Tilaisimme vähän San Daniele kinkkua juustoa ja pari vesipulloa.","9","fi"
"Seuraavaksi. Nopeasti ojenna kätesi.","9","fi"
"Puhukoon Barleylle.","9","fi"
"Mutten kuullut mitä he sanoivat.","9","fi"
"He ovat erikoinen pari.","9","fi"
"Katso.","9","fi"
"Lastenjuhliin ei voi mennä ilman lasta.","9","fi"
"Kuti kuti.","9","fi"
"Nyt pitää mennä.","9","fi"
"Kerro minulle Keyesistä.","9","fi"
"Hän puhuu englantia.","9","fi"
"Onko selvä?","9","fi"
"Roberto.","9","fi"
"Viemme hänet maan alle.","9","fi"
"Minä olen insinööri.","9","fi"
"Mitä sheriffi halusi?","9","fi"
"Hänen puhelinnumeronsa.","9","fi"
"Ettekö mene suihkuun?","9","fi"
"Hän oli edelleen sama vanha Skinny.","9","fi"
"Tommy sano hänelle että osaan ajaa.","9","fi"
"Nimeni on Tom Delaney.","9","fi"
"Kuukauden.","9","fi"
"Oletko menossa jonnekin?","9","fi"
"Jos painat tästä voit piirtää kuvioita.","9","fi"
"Jos näette äitiä...","9","fi"
"Paperit ovat minulla.","9","fi"
"Minä lähden!","9","fi"
"Mitä haluat minun tekevän?","9","fi"
"Pysähdy.","9","fi"
"Tänne päin!","9","fi"
"Pilailetteko?","9","fi"
"Älä yritä!","9","fi"
"Kaikella!","9","fi"
"Vielä yksi minuutti.","9","fi"
"Palata Moskovaan.","9","fi"
"Sinne sinä kuulut.","9","fi"
"Sanoinhan että olet hyvä.","9","fi"
"Paina nyt tästä.","9","fi"
"Kaksi ja puoli.","9","fi"
"Olen jo yleensä valmis keskipäivällä.","9","fi"
"Tämän.","9","fi"
"Kristus!","9","fi"
"He näkivät laukun!","9","fi"
"Tästä tulee mahtavaa!","9","fi"
"Meikki on poissa.","9","fi"
"Pyöri vielä täällä ja tulet istumaan hänen vasemmalla kädellään.","9","fi"
"Minkä vauvan?","9","fi"
"Infrapuna?","9","fi"
"Oletko löytänyt sen nimen?","9","fi"
"Pankkitili Lissabonissa kaverit.","9","fi"
"Haluatko että jään sun kanssa?","9","fi"
"Saitko hänet?","9","fi"
"Bastian... tänne!","9","fi"
"Herra Blair?","9","fi"
"Nostakaa nimi.","9","fi"
"Miestenhuoneeseen Grimm.","9","fi"
"No niin mitä siellä tapahtuu?","9","fi"
"Olen Neil Bleene tuotantopäällikko.","9","fi"
"Mitä kuuluu Angie?","9","fi"
"Anteeksi.","9","fi"
"Aivan Lancey.","9","fi"
"Olkaa kiltti äiti.","9","fi"
"Olemme vain ihmisiä.","9","fi"
"Onko Grimm sinusta muuttunut?","9","fi"
"Mutta se on Päättymätön Tarina olen jo lukenut sen!","9","fi"
"Rupeatko siis mun manageriksi?","9","fi"
"Hän on tulossa yläkerrasta.","9","fi"
"Onko tuo tyttö syy siihen?","9","fi"
"Graham sanoi että hän toimittaa George Brewsterin paketin.","9","fi"
"Tunneli johtaa sieltä kadulle.","9","fi"
"Lähden Barranquillaan ja Caracasiin pariksi päiväksi.","9","fi"
"Ja meiltä löytyy sitä.","9","fi"
"Juttu raukeaa.","9","fi"
"Niin menemme.","9","fi"
"Mutta minäkin asun siellä!","9","fi"
"Minä muutin hänet.","9","fi"
"Oletko Alfred Inglethorp?","9","fi"
"Mitä tehtävä sinulla on siellä?","9","fi"
"Ja siitä tulee...","9","fi"
"Pitäisikö meidän ymmärtää mitään tästä?","9","fi"
"S1.","9","fi"
"Menkää paikoillenne niin aloitetaan.","9","fi"
"Nuo syyttäjät ovat täällä tänään.","9","fi"
"Maurice?","9","fi"
"Barbara!","9","fi"
"Katso mihin astut.","9","fi"
"Hei Barney.","9","fi"
"Mitä teet täällä Vinnie?","9","fi"
"Kymmenen!","9","fi"
"Monsieur Bernard minulla on asiaa.","9","fi"
"Voivat. Miten?","9","fi"
"Voitteko kertoa mitään?","9","fi"
"Ettekö voisi siirtää noita autoja?","9","fi"
"Hän puhui kastajalle.","9","fi"
"Antaa tulla!","9","fi"
"Minä ja Chappie?","9","fi"
"Ette tiedäkään.","9","fi"
"Anteeksi häiriö mutta me olemme Pelastusyhdistyksestä.","9","fi"
"Mennään säkkien taakse!","9","fi"
"En minä seuraa. Minulla on menoa jos ei haittaa.","9","fi"
"En minä menen nyt.","9","fi"
"Sieltä tulee varmaan uusi vaarisi.","9","fi"
"Tarvitsen vasaraa täällä!","9","fi"
"Anteeksi.","9","fi"
"Välkky hoida torni.","9","fi"
"Meidän tietojemme mukaan.","9","fi"
"Lähdetään.","9","fi"
"Olen.","9","fi"
"Lancey.","9","fi"
"Paulie mä haluun jutella pojan kanssa.","9","fi"
"Vain vähäksi aikaa tiedäksä.","9","fi"
"Selvisikö jotain?","9","fi"
"Eteen ja taakse.","9","fi"
"Mitä Carolynin jutulle kuuluu?","9","fi"
"Kindlen piirikunnan rikosoikeuden istunto alkaa.","9","fi"
"Varokaa vain.","9","fi"
"Mitä siinä luki?","9","fi"
"Emme tiedä.","9","fi"
"Niin minäkin.","9","fi"
"Niinkö? Olen alakerran aulassa.","9","fi"
"Hei Tony.","9","fi"
"Miten niin?","9","fi"
"En ole. Mutta toisaalta en ole etsinytkään.","9","fi"
"Missä Cain on?","9","fi"
"Kiitos paljon.","9","fi"
"lsä Mayii!","9","fi"
"Teidän kannattaisi varmaan mennä ylös.","9","fi"
"Herra Inglethorpille.","9","fi"
"4 vuotta sitten.","9","fi"
"Etsi muualta.","9","fi"
"Näetkö?","9","fi"
"Mikä?","9","fi"
"Mä olen Bpuolella mutta sä...","9","fi"
"Mr Tarlow?","9","fi"
"Rocky!","9","fi"
"Luchino!","9","fi"
"Miksi valitsit Chipping Sodburyn?","9","fi"
"Hei.","9","fi"
"Kiitos.","9","fi"
"Jätin teille sen viestin.","9","fi"
"Missä Linda on?","9","fi"
"Se oli vain jalkani.","9","fi"
"Kiitoksia Melba.","9","fi"
"Nytkin pitäisi mennä.","9","fi"
"En palaakaan!","9","fi"
"Tulkaa sisään hyvät herrat.","9","fi"
"Studio ajeli ne eivätkä ne ikinä kasvaneet takaisin.","9","fi"
"Kaiva!","9","fi"
"Siinä kaikki tältä erää.","9","fi"
"Missä päin se oli?","9","fi"
"Tasoitathan tuon myöhemmin?","9","fi"
"Miten menee?","9","fi"
"Lähteä miksi?","9","fi"
"Miksi?","9","fi"
"Menen yläkertaan.","9","fi"
"Laitanko jonkun muun asialle?","9","fi"
"Kahdeksan takaisin.","9","fi"
"Emme voi tietää.","9","fi"
"Ei minulla.","9","fi"
"Soitatteko jos heitä näkyy?","9","fi"
"Hän!","9","fi"
"Voitteko palauttaa tämän kultasepänliikkeeseen?","9","fi"
"Haluan vain että hän peruu Brennanin keikan.","9","fi"
"Kaikki on kyselleet susta.","9","fi"
"On aika puhua Tibeylle.","9","fi"
"Muistakaa kirjoittaa.","9","fi"
"Paljonko tämä maksaa Marie?","9","fi"
"Tämä on yksityinen keskustelu.","9","fi"
"Asiantuntijoille.","9","fi"
"Tuossa on Titi.","9","fi"
"Hei pikku kaveri.","9","fi"
"Tehkää jotain!","9","fi"
"Jonna.","9","fi"
"Psykologiaa?","9","fi"
"Menetkö ulos tänään?","9","fi"
"Kysy hänestä Evelyn Amesilta.","9","fi"
"Kauanko olette täällä?","9","fi"
"Mikä poikasi nimi on?","9","fi"
"Hei ehkä sun pitäis antaa se takaisin.","9","fi"
"Kuulitko?","9","fi"
"Minulla on sopimukset.","9","fi"
"Puhutaanpa suoraan joohan?","9","fi"
"Sinä pidättelet vähän liikaa.","9","fi"
"Ei kiitos.","9","fi"
"Kello on 16.48.","9","fi"
"Liikettä kinttuihin.","9","fi"
"Kuka Brennanille maksaa?","9","fi"
"Ymmärrätkö?","9","fi"
"Ei käytetään kokonaista kanaa.","9","fi"
"Niin mutta...","9","fi"
"Matkaan välittömästi!","9","fi"
"Poika?","9","fi"
"Keneltä nämä ovat?","9","fi"
"Minne menet?","9","fi"
"Sovit kirjoituspöydän taakse Nick.","9","fi"
"Eikö pitäisi odottaa 45 minuuttia?","9","fi"
"Hyvä on. Älä John.","9","fi"
"Vai sitä?","9","fi"
"Ne olivat minun.","9","fi"
"Tarkoitako että kuinka monta tietä sinne on?","9","fi"
"Saat kestää niitä vähän aikaa.","9","fi"
"Menkää!","9","fi"
"Abbott ja Morley.","9","fi"
"King Willien poikia.","9","fi"
"Kuka?","9","fi"
"Selvä. Mennään takaisin kaupunkiin.","9","fi"
"Kyllä hän puhuu.","9","fi"
"Halusin enemmän tietoa.","9","fi"
"Miksi teit noin?","9","fi"
"Peippo peukaloinen loripapukaija naurulintu kakadu albatrossi.","9","fi"
"Hauska tutustua.","9","fi"
"Italialaiset!","9","fi"
"Hän on kotoisin Detroitista. Voitte auttaa kaupunkia.","9","fi"
"Teitä sinne ei ole.","9","fi"
"Hetikö Nick?","9","fi"
"Salaattihaarukassa on joskus kolme piikkiä ja joskus...","9","fi"
"Mitä ne oikein tekevät?","9","fi"
"Haloo.","9","fi"
"Niinkö luulet?","9","fi"
"Sain tämän Afterburnerin tytöiltä.","9","fi"
"Miksi et?","9","fi"
"Kuka sitten voisi auttaa?","9","fi"
"Siitä onkin jo aikaa.","9","fi"
"Sinun pitää pyytää joku toinen avuksesi.","9","fi"
"Sylvester.","9","fi"
"Omanlaisesta rahastani kyllä.","9","fi"
"Meillä on vielä muutama ikkuna suojattavana.","9","fi"
"Huonekalut tavarani lakanat...","9","fi"
"Rikosetsivät Valentine ja Chapman on määrätty tähän juttuun.","9","fi"
"Mitä sinä täällä?","9","fi"
"Tässä on heidän kuvansa.","9","fi"
"Hyvä on.","9","fi"
"George haluaa että vedät taas hanskat käteen.","9","fi"
"Herra Stern tilanne ei ollut ihanteellinen.","9","fi"
"En usko.","9","fi"
"Aikuinen?","9","fi"
"Sinä myös kaljuunnut.","9","fi"
"Arkulla ei ole lippua.","9","fi"
"Miss Vale on täällä.","9","fi"
"Me luemme jälleen Pyhää kirjaa.","9","fi"
"Jokaisella on omat päänsärkynsä.","9","fi"
"Varoitetaan häntä.","9","fi"
"Mutta se on kuultava itse.","9","fi"
"Kaakaota. Kakku.","9","fi"
"Hautaa hänet Hank!","9","fi"
"Huumeet ovat huono ratkaisu.","9","fi"
"Kääntäkää oikealle.","9","fi"
"Ei vaan Emilytäti ja Inglethorp.","9","fi"
"Bonjour madame Raikes.","9","fi"
"Se pitää täyttää rakkaudella.","9","fi"
"Ensi viikkoon!","9","fi"
"Tosi hauskaa.","9","fi"
"Miksi?","9","fi"
"Olen nähnyt lähetyssaarnaajana.","9","fi"
"Vastustan suunnitelmaanne.","9","fi"
"Sinä olet muuttunut tällä viikolla. Esimerkiksi tuo solmio.","9","fi"
"En pyydä erorahaa.","9","fi"
"Sain.","9","fi"
"Tule äiti.","9","fi"
"Minunhan piti olla täällä vain kuningasta varten.","9","fi"
"Anna tälle miehelle Union Canelle tilaisuus haastaa sinut raskaansarjan mestaruusotteluun.","9","fi"
"Ei se ole mikään salaisuus että uskon koviin otteisiin.","9","fi"
"Se muistuttaa Phil Donahueta.","9","fi"
"No niin rauhallisesti nyt.","9","fi"
"Olen johtava apulaissyyttäjä.","9","fi"
"Haluatko hävitä rahaa? Ei kiitos.","9","fi"
"Kerro mitä sinä tiedät.","9","fi"
"Loistavaa.","9","fi"
"Tämä juna poistetaan käytöstä.","9","fi"
"Oletko varma että hän puhuu?","9","fi"
"Löydämme hänet sieltä.","9","fi"
"Mä yritän.","9","fi"
"Ymmärrän miksi sinua pelottaa.","9","fi"
"Hei Rock.","9","fi"
"Onpa tosi vaisu ilta.","9","fi"
"Ranskalainen laiva tulee jo Genovaan.","9","fi"
"Nauti nyt.","9","fi"
"Oletko tosissasi?","9","fi"
"Hän tietää miten paljon on pelissä.","9","fi"
"Sinä.","9","fi"
"Näin.","9","fi"
"Näyttää siltä että hän on ainoa jolla on cojones teidän perheessä.","9","fi"
"Eikö tuo laukku näytä tutulta sisar Mary?","9","fi"
"Avatkaa.","9","fi"
"Onko täällä mukava asua?","9","fi"
"Pannaan vipinää tähän lihakseen.","9","fi"
"Voit katsoa TV:ta OK?","9","fi"
"Nyt jos koskaan tarvitsen sitä.","9","fi"
"Hetkinen.","9","fi"
"Tämä ei toistu herra Hope.","9","fi"
"Siitä sinä vain puhut.","9","fi"
"Kolmonen.","9","fi"
"Jomottaa niin vietävästi.","9","fi"
"Hei Paulie mitä cojones on?","9","fi"
"En minäkään.","9","fi"
"En kovin hyvin.","9","fi"
"En ymmärrä.","9","fi"
"Häneen vain sattui muutama kova isku.","9","fi"
"Hän tykkäis kuulla siitä.","9","fi"
"Varmaan.","9","fi"
"Peli on herättänyt paljon mielenkiintoa.","9","fi"
"Noin.","9","fi"
"lhanko totta?","9","fi"
"Anteeksi!","9","fi"
"Polkimet ovat lähekkäin niin kuin kilpaautossa.","9","fi"
"Varokaa vähän kaverit.","9","fi"
"Miltä minä näytän?","9","fi"
"En ollut huomannut niiden yhteyttä.","9","fi"
"Luulin että saan esittää kysymyksiä.","9","fi"
"Äitini oli opettaja ja isä valvoi hedelmien poimijoita.","9","fi"
"Entä jos minä olisin oikea poliisi?","9","fi"
"Sinulla on ase.","9","fi"
"Cooper anna minulle nauloja tuosta!","9","fi"
"Anna se takaisin!","9","fi"
"Olen konstaapeli Alex Murphy Detroitin poliisilaitokselta.","9","fi"
"Ei se sellaista olisi.","9","fi"
"Vartin päästä.","9","fi"
"Niin kuin aina.","9","fi"
"Lukeeko kyltissä pikatie?","9","fi"
"Hiljaa.","9","fi"
"Siviilejä tällä kertaa.","9","fi"
"Alas vähäksi aikaa.","9","fi"
"Meillä on ryhmälippu.","9","fi"
"He ottavat yhteyttä. Milloin?","9","fi"
"Hyvät naiset voisitteko olla hiljaa?","9","fi"
"Tämä on jo käsitelty.","9","fi"
"Selvä kiitos.","9","fi"
"Onko tämä kyseinen pullo?","9","fi"
"Vielä yksi erä.","9","fi"
"Ota se Vittorio.","9","fi"
"Eikö sihteerini soittanut niistä lipuista?","9","fi"
"Olet maannut hänen kanssaan.","9","fi"
"Pysykää kaukana.","9","fi"
"Se ei ole lääketieteen termi herra.","9","fi"
"Mistä tiesit että Larren pelkää Lkansion paljastumista?","9","fi"
"Tämä on minun puheeni poika.","9","fi"
"Mikä on tarpeen.","9","fi"
"Tietävätkö kaikki siitä?","9","fi"
"Tässä.","9","fi"
"Alfred Inglethorpia tietysti.","9","fi"
"Puolasta tulleet vanhempani lauloivat erästä laulua.","9","fi"
"Tony tuli luokseni ja me puhuimme.","9","fi"
"En nähnyt.","9","fi"
"Et sinä ole mies.","9","fi"
"Se oli myös minä.","9","fi"
"Aamun raportin mukaan kello 8.30 he löysivät hänet.","9","fi"
"Menen rannalle asumaan.","9","fi"
"Tiedätkö mitä minä luulen? Mitä?","9","fi"
"Joten tämä on Midian.","9","fi"
"Grimm minun on saatava rahat pois päältäni.","9","fi"
"Vaatteitteni ja mattojemme kuituja verrataan Carolynilta löytyneisiin.","9","fi"
"Minne sinä menet?","9","fi"
"Nimeni on Ned.","9","fi"
"Pyörä ja bussi ovat täällä.","9","fi"
"Onko tänään tiistai?","9","fi"
"Aikaisin hereillä?","9","fi"
"No niin.","9","fi"
"Missä sitä valmistetaan?","9","fi"
"Bob käski minun auttaa uudelleenjärjestelyraportin kanssa.","9","fi"
"Sanoitte että madame Inglethorp ei syönyt juuri lainkaan.","9","fi"
"Heather Torres?","9","fi"
"Kamariherra!","9","fi"
"Olet vain...","9","fi"
"50 000 puntaa vai kuinka?","9","fi"
"Jos ei lämpöä erity on olio sokea.","9","fi"
"Minun vuoroni esitellä itseni. Minä olen...","9","fi"
"Meillä on kaksi lentolippua.","9","fi"
"Wendell?","9","fi"
"Puhun Bobille.","9","fi"
"Minne sinä menet?","9","fi"
"Teillä on Deuce.","9","fi"
"Hän on Viisivuotias.","9","fi"
"En tiedä kuka olet.","9","fi"
"Seuraava ovi.","9","fi"
"Pidä kiirettä Bernard.","9","fi"
"Ei äiti.","9","fi"
"Yön kansa?","9","fi"
"Siitä asti kun Case otti ohjat.","9","fi"
"Viisi jengiläistä muutama ruuhkamatkaaja.","9","fi"
"Tätä sanotaan yöastiaksi. Yöastia?","9","fi"
"Ei.","9","fi"
"Mr Bob. Sir Robert.","9","fi"
"No niin.","9","fi"
"Nick!","9","fi"
"Sen minä olen kuullut.","9","fi"
"Tiedot ovat siellä.","9","fi"
"Et näytä tyypilliseltä junamatkustajalta.","9","fi"
"Mitä me ollaan?","9","fi"
"Se on Royn.","9","fi"
"Mitä sinä teet?","9","fi"
"Mitä sinä teet?","9","fi"
"En halua tätä enää.","9","fi"
"Tähän ei ole aikaa.","9","fi"
"Lähde lomalle.","9","fi"
"Vien teidät lounaspaikkaan.","9","fi"
"Mitä tarkoitat Buster?","9","fi"
"Totta kai.","9","fi"
"Hyvä.","9","fi"
"Mikä vastaanotto.","9","fi"
"Varsinainen keikari.","9","fi"
"Hän ymmärsi että voi rakastaa maataan mutta vihata sitä miten se toimii.","9","fi"
"Kiitos.","9","fi"
"Ole varovainen neitsyen kanssa Nick.","9","fi"
"Aaveista ei ole jälkeäkään.","9","fi"
"Olen mielelläni hälytysvalmiudessa mutta sinä olet rikas ja komea.","9","fi"
"Jälkeenpäin hänellä oli kyllä aikaa käydä lukitsemassa se.","9","fi"
"Kyllä sinä ymmärrät.","9","fi"
"Oletko sinäkin osa suurta valhetta?","9","fi"
"Alex Murphy.","9","fi"
"Kun kirjoitin historiasta pilkkasin nykyhetkeä.","9","fi"
"Miksi?","9","fi"
"Menetelmäni perustuvat hänen menetelmiinsä mutta vähän edistyneempänä.","9","fi"
"Missä hän on?","9","fi"
"Laittakaa naamarit kasvoillenne.","9","fi"
"Mon Dieu!","9","fi"
"Mitä tapahtuu?","9","fi"
"Sitten menisin rivimieheksi.","9","fi"
"Voi luoja.","9","fi"
"Selvästi kaheli.","9","fi"
"Valitkaa kortti mr Rudd.","9","fi"
"Et ota yhteyttä kehenkään.","9","fi"
"Työhön.","9","fi"
"Nyt me tarvitsemme teidän apuanne.","9","fi"
"Olen yksi sen osakkaista.","9","fi"
"Löysimmehän sen palasen takasta.","9","fi"
"Asun ystävän luona.","9","fi"
"Rakkausjuttuja.","9","fi"
"Taidan nähdä näkyjä.","9","fi"
"Oma rakas sukusi.","9","fi"
"Kippis.","9","fi"
"Haluan että tuo ase on täällä.","9","fi"
"Sitähän minä sanoin!","9","fi"
"Mitä asiaa?","9","fi"
"Kiitos.","9","fi"
"Poliisit eivät vasikoi helpolla.","9","fi"
"Mutten ole onneksi hoitaja olen töissä apteekissa.","9","fi"
"Meidän täytyy saada apua Sarahille.","9","fi"
"Marie.","9","fi"
"Valamiehistö menee sinne minne sinä heidät viet.","9","fi"
"Muuten sinun kirkkosi ajetaan alas.","9","fi"
"Ei kai?","9","fi"
"En tiedä.","9","fi"
"Ässä.","9","fi"
"Mitä sä töllötät?","9","fi"
"Olen kyttä joka maksaa laskusi.","9","fi"
"Sinulla on paha olo.","9","fi"
"Voisimme kantaa rahat matkalaukuissa.","9","fi"
"En ole hassumpi näin vanhaksi naiseksi vai mitä?","9","fi"
"Liittyykö tämä jotenkin loitsun purkamiseen?","9","fi"
"Vain suuri mies pystyy myöntämään virheensä.","9","fi"
"En tiedä mitä voin sanoa.","9","fi"
"Minä tähtäsinkin...","9","fi"
"He osaavat paremmin.","9","fi"
"Olin itse paikalla joten olen varma.","9","fi"
"Munkeilla on maagisia voimia.","9","fi"
"Rikoksentekijät.","9","fi"
"Katso itse.","9","fi"
"Minulle on turha tulla ruikuttamaan.","9","fi"
"Levitä jalat!","9","fi"
"Mennään tuonne.","9","fi"
"Anna minulle aikaa.","9","fi"
"Lopeta Hawkins!","9","fi"
"Näiden tutkatyyppien ei saa antaa hyppiä nenille.","9","fi"
"Kävin mökillä.","9","fi"
"Hänen vaimonsa huutaa kellarista.","9","fi"
"En mitään itselleni.","9","fi"
"Kuuntele nyt Barbara.","9","fi"
"Olen tulossa.","9","fi"
"Ole vain oma itsesi niin tämä sujuu hyvin.","9","fi"
"Olen tehnyt jopa erityistehtäviä puolestasi Nick.","9","fi"
"Hei Simon.","9","fi"
"Minusta on.","9","fi"
"Mikä hätänä?","9","fi"
"En tiedä.","9","fi"
"Raymond Horgan painostaa aina pahasti.","9","fi"
"Yritätkö karata?","9","fi"
"Vancouver on iso kaupunki.","9","fi"
"Miksi et?","9","fi"
"Ymmärtääkseni te pelaatte sököä.","9","fi"
"Ja hän oli hyvä.","9","fi"
"Thompson.","9","fi"
"Ai joo eihän minulla ole sukkiksia!","9","fi"
"Jos teillä on rahaa tunkekaa ne pöksyihinne.","9","fi"
"Ajatteletko yhä vihollista?","9","fi"
"Tosiaanko?","9","fi"
"Isku toisensajälkeen.","9","fi"
"Vien ajatustenlukijan sisään.","9","fi"
"Minun olisi pitänyt väistää.","9","fi"
"Pidän miehestänne.","9","fi"
"Nimenomaan.","9","fi"
"Takuulla.","9","fi"
"Se toimi.","9","fi"
"Pysytelkää poissa tieltä.","9","fi"
"Kiitos Roy.","9","fi"
"Mene heti kun hän lähtee.","9","fi"
"Juuri siihen samaan.","9","fi"
"No niin lähdetään Paulie.","9","fi"
"Kärsivälliseltä.","9","fi"
"Kyllä. Hän on yön kansaa.","9","fi"
"Tajusin että Vasquezia pitäisi kuulustella Sierran murhan tiimoilta koska hänellä oli hyvä motiivi.","9","fi"
"Sinä sait kostaa.","9","fi"
"Näytät siltä kuin olisit nähnyt aaveen.","9","fi"
"Haluatko karkkia?","9","fi"
"Miksi hän kirjoittaa sellaista?","9","fi"
"Ei kiitos.","9","fi"
"Vähän erilaista kuin Hollywood Boulevardilla vai mitä?","9","fi"
"Toivottavasti ei.","9","fi"
"Kaksi gorillaasi ovat pois pelistä.","9","fi"
"Sehän sopii.","9","fi"
"Kuninkaan tehtävä.","9","fi"
"Me olemme myöhässä!","9","fi"
"Tämä voi olla pala testamentista.","9","fi"
"Opettaja oppilasta vastaan vanha leijona nuorta vastaan.","9","fi"
"Tulen ihan kohta. Samppanja nousi minulle kupoliin.","9","fi"
"Minä näin yhden muistoistasi.","9","fi"
"Rocky Balboa!","9","fi"
"Ostakaa leivänpaahdin jos haluatte takuun.","9","fi"
"Mitä se sanoo?","9","fi"
"Sellaisesta vain lukee. Sitä ei tapahdu itselle.","9","fi"
"Voin aina ostaa tukea.","9","fi"
"Sanon vain että ehkä se lapsi kaipaa vain rakkautta.","9","fi"
"Toki Tommy.","9","fi"
"Sen pelastamiseksi on ehkä välttämätöntä pettää se.","9","fi"
"Insinööri.","9","fi"
"Hän oli täällä.","9","fi"
"Minusta lääkärien ei pitäisi nyrkkeillä.","9","fi"
"Mormonikuoro?","9","fi"
"Mitä muuta olisin voinut tehdä?","9","fi"
"Ketä yrität huijata?","9","fi"
"Oli miten oli.","9","fi"
"Faith.","9","fi"
"Hyvänen aika!","9","fi"
"Etkö sinä kuule?","9","fi"
"Hyvä ajatus.","9","fi"
"Pyydä tri Feldmania tutkimaan sinut.","9","fi"
"Sanoin että on liian varhaista. Mutta kun kärpänen puree mitä voi tehdä?","9","fi"
"Hei jos luulet että näytän pahalta näkisitpä sen toisen kundin rystyset.","9","fi"
"Mitäkö löysin?","9","fi"
"Ja tekonurmi.","9","fi"
"Meillä on Lorenzo Franconi alias Larry Pesch ja hänen henkivartijansa Bruno Valli.","9","fi"
"Kahvia?","9","fi"
"Minä elätin ja puin hänet.","9","fi"
"Kuinka pelastaa maailma lounaan ja illallisen välillä.","9","fi"
"Älä unohda että sinä petit hänet.","9","fi"
"Sellainen minä olen.","9","fi"
"Mene kotiin.","9","fi"
"Jeesus.","9","fi"
"Äiti!","9","fi"
"Eikä liikuta siellä.","9","fi"
"Kunnioitan minä.","9","fi"
"Et ole pahasti loukkaantunut?","9","fi"
